userId,recommended_movies
393,"[Skin I Live In, The (La piel que habito) (2011), Wet Hot American Summer (2001), American: The Bill Hicks Story (2009), Chungking Express (Chung Hing sam lam) (1994), True Grit (1969), Three Colors: Red (Trois couleurs: Rouge) (1994), Raiders of the Lost Ark: The Adaptation (1989), Pride and Prejudice (1995), Funny Face (1957), Strictly Sexual (2008)]"
394,"[Black Mirror: White Christmas (2014), Louis C.K.: Hilarious (2010), Jetée, La (1962), Come and See (Idi i smotri) (1985), Louis C.K.: Live at the Beacon Theater (2011), 7th Voyage of Sinbad, The (1958), Stranger Than Paradise (1984), On the Beach (1959), Seventh Seal, The (Sjunde inseglet, Det) (1957), Last Tango in Paris (Ultimo tango a Parigi) (1972)]"
395,"[My Wife is an Actress (Ma Femme est une Actrice) (2001), Idiocracy (2006), Elite Squad (Tropa de Elite) (2007), Minnie and Moskowitz (1971), Presumed Innocent (1990), Saving Face (2004), Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013), East is East (1999), Strictly Sexual (2008), 7th Voyage of Sinbad, The (1958)]"
396,"[Skin I Live In, The (La piel que habito) (2011), Yojimbo (1961), Lifeboat (1944), Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988), True Grit (1969), Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984), Andalusian Dog, An (Chien andalou, Un) (1929), Opera (1987), Ikiru (1952), Cookie's Fortune (1999)]"
397,"[Best of Youth, The (La meglio gioventù) (2003), Breaking the Waves (1996), Kind Hearts and Coronets (1949), Autumn Sonata (Höstsonaten) (1978), Woman in the Dunes (Suna no onna) (1964), Victory (a.k.a. Escape to Victory) (1981), Farewell My Concubine (Ba wang bie ji) (1993), Three Colors: Red (Trois couleurs: Rouge) (1994), Jules and Jim (Jules et Jim) (1961), Seve (2014)]"
398,"[Rivers and Tides (2001), The Artist (2011), Guess Who's Coming to Dinner (1967), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Saving Face (2004), Adam's Rib (1949), Three Billboards Outside Ebbing, Missouri (2017), Play Time (a.k.a. Playtime) (1967)]"
399,"[Crucible, The (1996), True Grit (1969), Skin I Live In, The (La piel que habito) (2011), Chungking Express (Chung Hing sam lam) (1994), Top Hat (1935), Condorman (1981), Andalusian Dog, An (Chien andalou, Un) (1929), Brick (2005), Beautiful Thing (1996), Stranger Than Paradise (1984)]"
400,"[On the Beach (1959), Cosmos, Autumn Sonata (Höstsonaten) (1978), Black Mirror: White Christmas (2014), Saving Face (2004), Best of Youth, The (La meglio gioventù) (2003), Three Billboards Outside Ebbing, Missouri (2017), General, The (1926), Imposter, The (2012), All Watched Over by Machines of Loving Grace (2011)]"
401,"[Saving Face (2004), Isle of Dogs (2018), Strictly Sexual (2008), Andalusian Dog, An (Chien andalou, Un) (1929), Waydowntown (2000), Argo (2012), Hard Candy (2005), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Come and See (Idi i smotri) (1985), Mystère à la Tour Eiffel (2015)]"
402,"[My Wife is an Actress (Ma Femme est une Actrice) (2001), 7th Voyage of Sinbad, The (1958), Senna (2010), On the Beach (1959), Come and See (Idi i smotri) (1985), Idiocracy (2006), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Saving Face (2004), Anne of Green Gables (1985), Black Mirror: White Christmas (2014)]"
403,"[Best of Youth, The (La meglio gioventù) (2003), Captain Fantastic (2016), Autumn Sonata (Höstsonaten) (1978), Bad Boy Bubby (1993), Ex Drummer (2007), Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972), Burnt by the Sun (Utomlyonnye solntsem) (1994), Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975), Cosmos, Trial, The (Procès, Le) (1962)]"
404,"[Thief (1981), Adam's Rib (1949), Shall We Dance (1937), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Cosmos, Saving Face (2004), 7th Voyage of Sinbad, The (1958), On the Beach (1959), Split (2017), Anne of Green Gables (1985)]"
405,"[Cosmos, Come and See (Idi i smotri) (1985), Ex Drummer (2007), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011)]"
406,"[Taken 3 (2015), Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), I Origins (2014), Glory Road (2006), Taken 2 (2012), Man from Snowy River, The (1982), Presumed Innocent (1990), Peaceful Warrior (2006), Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929), Hannibal Rising (2007)]"
407,"[Dune (2000), On the Beach (1959), Bill Hicks: Revelations (1993), Dylan Moran: Monster (2004), Emma (2009), Saving Face (2004), Rivers and Tides (2001), General, The (1926), Eddie Izzard: Dress to Kill (1999), North & South (2004)]"
408,"[Saving Face (2004), On the Beach (1959), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), North & South (2004), Cosmos, Adam's Rib (1949), Anne of Green Gables (1985), Strictly Sexual (2008), Lincoln (2012), Senna (2010)]"
409,"[Wages of Fear, The (Salaire de la peur, Le) (1953), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Producers, The (1968), High Noon (1952), Holy Mountain, The (Montaña sagrada, La) (1973), Fury (1936), Man Bites Dog (C'est arrivé près de chez vous) (1992), Come and See (Idi i smotri) (1985), 12 Angry Men (1957), On the Beach (1959)]"
410,"[Holy Mountain, The (Montaña sagrada, La) (1973), Come and See (Idi i smotri) (1985), Wages of Fear, The (Salaire de la peur, Le) (1953), World of Apu, The (Apur Sansar) (1959), My Sassy Girl (Yeopgijeogin geunyeo) (2001), Affair of Love, An (Liaison pornographique, Une) (1999), With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000), Man Bites Dog (C'est arrivé près de chez vous) (1992), Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001), Trial, The (Procès, Le) (1962)]"
411,"[Black Cat, White Cat (Crna macka, beli macor) (1998), Affair to Remember, An (1957), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Thief (1981), Imposter, The (2012), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), 7th Voyage of Sinbad, The (1958), Strictly Sexual (2008)]"
412,"[Split (2017), Monsoon Wedding (2001), Little Big Man (1970), On the Beach (1959), Unforgiven, The (1960), Wallace & Gromit: The Best of Aardman Animation (1996), African Queen, The (1951), Kind Hearts and Coronets (1949), Lady Jane (1986), Crossing Delancey (1988)]"
413,"[Top Hat (1935), Chungking Express (Chung Hing sam lam) (1994), Strictly Sexual (2008), Crucible, The (1996), Mist, The (2007), Fast Food Nation (2006), Truly, Madly, Deeply (1991), Big Hit, The (1998), Stranger Than Paradise (1984), Polish Wedding (1998)]"
414,"[On the Beach (1959), Saving Face (2004), Cherish (2002), Rain (2001), Two Family House (2000), Belle époque (1992), Best of Youth, The (La meglio gioventù) (2003), Jetée, La (1962), Cosmos, Band of Brothers (2001)]"
415,"[On the Beach (1959), Cosmos, Black Mirror: White Christmas (2014), Best of Youth, The (La meglio gioventù) (2003), Autumn Sonata (Höstsonaten) (1978), All Watched Over by Machines of Loving Grace (2011), Victory (a.k.a. Escape to Victory) (1981), Come and See (Idi i smotri) (1985), Seve (2014), The Big Bus (1976)]"
416,"[Topo, El (1970), Stalker (1979), Phantom of the Paradise (1974), Bad Boy Bubby (1993), Buffalo '66 (a.k.a. Buffalo 66) (1998), Tale of Two Sisters, A (Janghwa, Hongryeon) (2003), Captain Fantastic (2016), Stardust Memories (1980), In the Company of Men (1997), Seventh Seal, The (Sjunde inseglet, Det) (1957)]"
417,"[Cosmos, Reign Over Me (2007), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)]"
418,"[The Artist (2011), Reign Over Me (2007), Call Me by Your Name (2017), Dancer in the Dark (2000), Cinema Paradiso (Nuovo cinema Paradiso) (1989), Seventh Seal, The (Sjunde inseglet, Det) (1957), Baraka (1992), Captain Fantastic (2016), Skin I Live In, The (La piel que habito) (2011), Unbearable Lightness of Being, The (1988)]"
419,"[Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929), Louis C.K.: Hilarious (2010), Louis C.K.: Shameless (2007), Louis C.K.: Chewed Up (2008), 7th Voyage of Sinbad, The (1958), Hunger (2008), Loving Vincent (2017), Bobik Visiting Barbos (1977), Gena the Crocodile (1969), Obsession (1965)]"
420,"[Cosmos, Saving Face (2004), On the Beach (1959), Three Billboards Outside Ebbing, Missouri (2017), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978)]"
421,"[Best of Youth, The (La meglio gioventù) (2003), Lady Jane (1986), Crossing Delancey (1988), Burnt by the Sun (Utomlyonnye solntsem) (1994), Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972), Wild Parrots of Telegraph Hill, The (2003), Impostors, The (1998), Woman in the Dunes (Suna no onna) (1964), Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975), Battle of Algiers, The (La battaglia di Algeri) (1966)]"
422,"[On the Beach (1959), Lady Jane (1986), Crossing Delancey (1988), Saving Face (2004), Split (2017), Impostors, The (1998), Autumn Sonata (Höstsonaten) (1978), Safety Last! (1923), Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005), Grand Day Out with Wallace and Gromit, A (1989)]"
423,"[Black Mirror: White Christmas (2014), Pierrot le fou (1965), Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997), Bridge on the River Kwai, The (1957), Mister Roberts (1955), Shine (1996), Seve (2014), The Big Bus (1976), All About My Mother (Todo sobre mi madre) (1999), Assassination of Jesse James by the Coward Robert Ford, The (2007)]"
424,"[Larry David: Curb Your Enthusiasm (1999), Inland Empire (2006), Black Dynamite (2009), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011)]"
425,"[De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992), Summer's Tale, A (Conte d'été) (1996), Human Condition III, The (Ningen no joken III) (1961)]"
426,"[Babes in Toyland (1934), Antonia's Line (Antonia) (1995), She's Out of Control (1989), Guess Who's Coming to Dinner (1967), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Chasing Liberty (2004), Strictly Sexual (2008), Adam's Rib (1949)]"
427,"[Burnt by the Sun (Utomlyonnye solntsem) (1994), Best of Youth, The (La meglio gioventù) (2003), Bad Boy Bubby (1993), Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972), Separation, A (Jodaeiye Nader az Simin) (2011), Captain Fantastic (2016), Autumn Sonata (Höstsonaten) (1978), Cosmos, Ex Drummer (2007), Band of Brothers (2001)]"
428,"[On the Beach (1959), Cosmos, Bad Boy Bubby (1993), Pulp Fiction (1994), Enter the Void (2009), Night on Earth (1991), De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015)]"
429,"[Glory Road (2006), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944), Thief (1981), Adam's Rib (1949), Best Years of Our Lives, The (1946), Dangerous Beauty (1998), Affair to Remember, An (1957), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)]"
430,"[On the Beach (1959), Saving Face (2004), The Artist (2011), Cherish (2002), Rain (2001), Two Family House (2000), Belle époque (1992), Captain Fantastic (2016), Best of Youth, The (La meglio gioventù) (2003), Man on Wire (2008)]"
431,"[The Artist (2011), Captain Fantastic (2016), Best of Youth, The (La meglio gioventù) (2003), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Man on Wire (2008), Burnt by the Sun (Utomlyonnye solntsem) (1994), On the Beach (1959), Moonrise Kingdom (2012), Hours, The (2002), Cherish (2002)]"
432,"[Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962), Peaceful Warrior (2006), Intouchables (2011), Black Cat, White Cat (Crna macka, beli macor) (1998), Frozen River (2008), Visitor, The (2007), Battlestar Galactica (2003), Very Potter Sequel, A (2010), 12 Angry Men (1997), Mr. Skeffington (1944)]"
433,"[Saving Face (2004), Adam's Rib (1949), Lady Jane (1986), Crossing Delancey (1988), Grand Day Out with Wallace and Gromit, A (1989), Safety Last! (1923), Impostors, The (1998), Moby Dick (1956), Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005), Mystère à la Tour Eiffel (2015)]"
434,"[On the Beach (1959), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Holy Mountain, The (Montaña sagrada, La) (1973), Jetée, La (1962), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Black Mirror: White Christmas (2014), Man Bites Dog (C'est arrivé près de chez vous) (1992), Come and See (Idi i smotri) (1985), Best of Youth, The (La meglio gioventù) (2003), Paths of Glory (1957)]"
435,"[Saving Face (2004), Cosmos, De platte jungle (1978), Blue Planet II (2017), Nasu: Summer in Andalusia (2003), Bitter Lake (2015), Watermark (2014), Connections (1978), Zeitgeist: Moving Forward (2011), Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)]"
436,"[Wallace & Gromit: The Best of Aardman Animation (1996), Dangerous Beauty (1998), Shall We Dance (1937), Adam's Rib (1949), 3-Iron (Bin-jip) (2004), Miracle on 34th Street (1947), Great Escape, The (1963), Thief (1981), Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987), Best Years of Our Lives, The (1946)]"
437,"[On the Beach (1959), Best of Youth, The (La meglio gioventù) (2003), Autumn Sonata (Höstsonaten) (1978), Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972), Last Tango in Paris (Ultimo tango a Parigi) (1972), Split (2017), Lady Jane (1986), Crossing Delancey (1988), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Little Big Man (1970)]"
438,"[Saving Face (2004), Adam's Rib (1949), Lady Jane (1986), Crossing Delancey (1988), Senna (2010), Cosmos, Come and See (Idi i smotri) (1985), Strictly Sexual (2008), Persuasion (1995), Top Hat (1935)]"
439,"[Three Billboards Outside Ebbing, Missouri (2017), On the Beach (1959), Best of Youth, The (La meglio gioventù) (2003), Cosmos, Rivers and Tides (2001), Saving Face (2004), General, The (1926), All Watched Over by Machines of Loving Grace (2011), Autumn Sonata (Höstsonaten) (1978), Stranger Than Paradise (1984)]"
440,"[Come and See (Idi i smotri) (1985), Jetée, La (1962), On the Beach (1959), Saving Face (2004), Cosmos, Andalusian Dog, An (Chien andalou, Un) (1929), Sullivan's Travels (1941), Enter the Void (2009), Senna (2010), My Sassy Girl (Yeopgijeogin geunyeo) (2001)]"
441,"[Isle of Dogs (2018), Saving Face (2004), Jetée, La (1962), Andalusian Dog, An (Chien andalou, Un) (1929), Rules of Attraction, The (2002), Come and See (Idi i smotri) (1985), On the Beach (1959), Midnight Clear, A (1992), Strange Brew (1983), Monsieur Lazhar (2011)]"
442,"[Submarine (2010), True Grit (1969), Day of the Doctor, The (2013), Sex and Lucia (Lucía y el sexo) (2001), Duck Soup (1933), Harry Potter and the Deathly Hallows: Part 2 (2011), Beautiful Thing (1996), Cat on a Hot Tin Roof (1958), Killer, The (Die xue shuang xiong) (1989), Bill Hicks: Revelations (1993)]"
443,"[The Artist (2011), Beautiful Thing (1996), Cinema Paradiso (Nuovo cinema Paradiso) (1989), Reign Over Me (2007), Dallas Buyers Club (2013), Three Billboards Outside Ebbing, Missouri (2017), Guess Who's Coming to Dinner (1967), Charlie Brown Christmas, A (1965), Very Potter Sequel, A (2010), 12 Angry Men (1997)]"
444,"[Best of Youth, The (La meglio gioventù) (2003), On the Beach (1959), Rivers and Tides (2001), All Watched Over by Machines of Loving Grace (2011), Holy Mountain, The (Montaña sagrada, La) (1973), Three Billboards Outside Ebbing, Missouri (2017), Streetcar Named Desire, A (1951), The Artist (2011), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Trial, The (Procès, Le) (1962)]"
445,"[On the Beach (1959), Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993), Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997), Jetée, La (1962), Best of Youth, The (La meglio gioventù) (2003), Autumn Sonata (Höstsonaten) (1978), Black Mirror: White Christmas (2014), Yojimbo (1961), Cosmos, Underground (1995)]"
446,"[On the Beach (1959), Split (2017), Lady Jane (1986), Crossing Delancey (1988), Wallace & Gromit: The Best of Aardman Animation (1996), Best of Youth, The (La meglio gioventù) (2003), African Queen, The (1951), His Girl Friday (1940), Stunt Man, The (1980), Adam's Rib (1949)]"
